orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
116935,2023-04-29,11:14:00,59,Delivered,Debit Card,11957.0,Chameli Shanker,Guwahati,578.0,Spicy Treats,Hyderabad,South Indian,,370.0,30.0,111.0,ZOM153SL,First Order Free Delivery,18.5,307.5,3.0,3.0,4.0,"Food was okay, nothing special.",Neutral,32.6,2.5,Stormy
116935,2023-04-29,11:14:00,59,Delivered,Debit Card,11957.0,Chameli Shanker,Guwahati,578.0,Spicy Treats,Hyderabad,South Indian,,370.0,30.0,111.0,ZOM153SL,First Order Free Delivery,18.5,307.5,,4.0,5.0,Delivery partner was very polite.,Positive,27.7,0.0,Humid
116935,2023-04-29,11:14:00,59,Delivered,Debit Card,11957.0,Chameli Shanker,Guwahati,578.0,Spicy Treats,Hyderabad,South Indian,,370.0,30.0,111.0,ZOM153SL,First Order Free Delivery,18.5,307.5,,4.0,5.0,Delivery partner was very polite.,Positive,32.6,2.5,Stormy
116936,2023-09-23,05:30:00,38,Delivered,Wallet,3983.0,Lopa Khurana,Coimbatore,371.0,Urban Treats,Kolkata,South Indian,,451.0,25.0,180.4,ZOM2GW3X,New User Special,22.55,318.15,2.0,3.0,2.0,Wrong item delivered.,Negative,23.9,74.8,Cloudy
116937,2024-03-19,10:41:00,18,Delivered,Cash on Delivery,8495.0,Girindra Shanker,Kochi,534.0,Green Point,Lucknow,Burgers,,449.0,49.0,0.0,,,22.45,520.45,1.0,2.0,1.0,Delivery took way too long.,Negative,32.5,5.9,Clear
116939,2023-02-06,11:33:00,26,Delivered,UPI,11208.0,Forum Krishnamurthy,Nagpur,1027.0,Spicy House,Kolkata,Continental,,393.0,49.0,0.0,,,19.65,461.65,5.0,4.0,5.0,Great food and fast delivery!,Positive,18.5,0.0,Rainy
116940,2024-08-07,10:05:00,34,Delivered,UPI,689.0,Lekha Saini,Guwahati,978.0,Green Cafe,Delhi,Chinese,,157.0,0.0,31.4,ZOMXJWLW,Summer Splash,7.85,133.45,3.0,3.0,2.0,"Food was okay, nothing special.",Neutral,29.0,39.1,Foggy
116945,2024-10-05,14:32:00,40,Delivered,Net Banking,9614.0,Rachana Mallick,Surat,730.0,The Grill,Coimbatore,Sushi,,625.0,0.0,250.0,ZOMVWX7M,Festive Feast,31.25,406.25,2.0,1.0,1.0,Wrong item delivered.,Negative,30.8,0.0,Stormy
116946,2023-08-02,21:13:00,33,Delivered,UPI,3927.0,Vedhika Mishra,Nagpur,1161.0,green cafe,Bhubaneswar,Chinese,,60.0,25.0,0.0,,,3.0,88.0,1.0,1.0,2.0,Wrong item delivered.,Negative,26.7,85.0,Clear
116947,2023-01-31,17:34:00,22,Delivered,Credit Card,6388.0,Ishita Malhotra,Coimbatore,,,,,,486.0,49.0,0.0,,,24.3,559.3,2.0,1.0,3.0,Delivery took way too long.,Negative,,,
116948,2024-10-13,15:47:00,27,Delivered,UPI,3.0,Farhan Memon,Vadodara,368.0,Golden Corner,Ahmedabad,Street Food,,566.0,49.0,84.9,ZOMKE16P,New User Special,28.3,558.4,3.0,3.0,4.0,Delivery was on time but food was mediocre.,Neutral,28.4,3.2,Clear
116950,2023-08-21,12:08:00,24,Delivered,UPI,474.0,Pranav Sangha,Bhopal,1107.0,Grand Diner,Coimbatore,North Indian,,474.0,40.0,0.0,,,23.7,537.7,4.0,4.0,3.0,"Loved the taste, will order again.",Positive,25.2,0.0,Clear
116951,2023-09-06,10:22:00,35,Delivered,Net Banking,661.0,Geetika Sha,Kochi,240.0,Royal Kitchen,Pune,Healthy Food,,493.0,49.0,0.0,,,24.65,566.65,3.0,4.0,2.0,,Neutral,27.3,47.8,Clear
116952,2024-03-29,08:28:00,21,Delivered,UPI,4815.0,Ayush Dash,Mumbai,860.0,Tasty Diner,Ludhiana,Continental,,337.0,49.0,50.55,ZOMYU6CV,Late Night Cravings,16.85,352.3,4.0,3.0,4.0,Packaging was excellent and food was hot.,Positive,33.6,0.0,Foggy
116953,2024-02-18,12:12:00,51,Delivered Late,Net Banking,4285.0,pranav srivastava,Coimbatore,86.0,Spicy Grill,Delhi,North Indian,,481.0,40.0,0.0,,,24.05,545.05,,,,,,,,
116954,2024-06-20,13:36:00,43,Delivered,Net Banking,2343.0,Kabir Cheema,Ludhiana,1006.0,Tasty Cafe,Hyderabad,Chinese,,276.0,20.0,27.6,ZOME41YP,Great Indian Food Fest,13.8,282.2,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
116956,2024-12-24,20:27:00,68,Delivered Late,Debit Card,4371.0,Ekbal Bansal,Pune,959.0,Green Corner,Chandigarh,Sushi,,415.0,0.0,0.0,,,20.75,435.75,1.0,1.0,1.0,,Negative,,,
116958,2023-04-06,13:54:00,23,Delivered,Credit Card,10703.0,Chanchal Shah,Chandigarh,,,,,,285.0,40.0,0.0,,,14.25,339.25,,,,,,,,
116959,2024-02-12,13:17:00,29,Delivered,Net Banking,11290.0,Hemang Madan,Pune,563.0,Tasty Cafe,Ahmedabad,,,471.0,0.0,188.4,ZOM1AX89,First Order Free Delivery,23.55,306.15,1.0,9.0,1.0,Order was incomplete.,Negative,,,
116960,2023-09-03,07:07:00,52,Delivered,UPI,2623.0,KAVYA JHAVERI,Mumbai,356.0,Grand Grill,Hyderabad,Sushi,,397.0,40.0,158.8,ZOM1SRWB,Late Night Cravings,19.85,298.05,3.0,4.0,3.0,Delivery was on time but food was mediocre.,Neutral,26.4,11.0,Rainy
116961,2024-09-10,14:57:00,19,Delivered,Cash on Delivery,856.0,Nitara Kari,Bhopal,358.0,Urban Point,Indore,Desserts,,464.0,25.0,0.0,,,23.2,512.2,2.0,2.0,3.0,Order was incomplete.,Negative,,,
116961,2024-09-10,14:57:00,19,Delivered,Cash on Delivery,856.0,Nitara Kari,Bhopal,358.0,Urban Point,Indore,Desserts,,464.0,25.0,0.0,,,23.2,512.2,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
116962,2023-12-19,20:10:00,52,Delivered Late,UPI,901.0,Zinal Dani,Bhopal,174.0,Urban Cafe,Visakhapatnam,Sushi,,452.0,30.0,0.0,,,22.6,504.6,5.0,5.0,5.0,Best biryani in town!,Positive,,,
116963,2024-11-10,10:43:00,62,Delivered Late,Debit Card,3031.0,Ayaan Borra,Kolkata,512.0,Royal Corner,Ahmedabad,Desserts,,415.0,49.0,166.0,ZOMPY36Z,Mega Cashback Week,20.75,318.75,4.0,4.0,5.0,Amazing experience overall.,Positive,21.4,25.6,Rainy
116964,2023-03-28,21:43:00,41,Delivered,Net Banking,1942.0,Krishna Bhargava,Chennai,589.0,Green House,Coimbatore,South Indian,,81.0,49.0,0.0,,,4.05,134.05,3.0,3.0,2.0,,Neutral,,,
116965,2024-09-23,13:45:00,38,Delivered,Net Banking,2144.0,bhavani tata,Kolkata,636.0,The Grill,Hyderabad,Seafood,,503.0,25.0,201.2,ZOMGMU0W,Mega Cashback Week,25.15,351.95,5.0,4.0,5.0,Best biryani in town!,Positive,28.4,307.5,Clear
116965,2024-09-23,13:45:00,38,Delivered,Net Banking,2144.0,bhavani tata,Kolkata,636.0,The Grill,Hyderabad,Seafood,,503.0,25.0,201.2,ZOMGMU0W,Mega Cashback Week,25.15,351.95,5.0,4.0,5.0,Best biryani in town!,Positive,24.9,156.6,Rainy
116965,2024-09-23,13:45:00,38,Delivered,Net Banking,2144.0,bhavani tata,Kolkata,636.0,The Grill,Hyderabad,Seafood,,503.0,25.0,201.2,ZOMGMU0W,Mega Cashback Week,25.15,351.95,5.0,4.0,5.0,Best biryani in town!,Positive,28.6,0.0,Cloudy
116966,2024-07-19,20:49:00,64,Delivered Late,Credit Card,2243.0,chaitaly kale,Jaipur,1058.0,Curry Kitchen,Bhubaneswar,Biryani,,94.0,0.0,23.5,ZOM56GL8,Weekend Bonanza,4.7,75.2,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
116967,2024-06-14,13:18:00,46,Delivered,Wallet,10397.0,Rajeshri Kurian,Bhopal,634.0,TASTY KITCHEN,Nagpur,Thai,,635.0,25.0,0.0,,,31.75,691.75,5.0,5.0,5.0,Great food and fast delivery!,Positive,,,
116968,2023-03-29,22:22:00,27,Delivered,Net Banking,3170.0,Yagnesh Krishnan,Raipur,260.0,Grand Grill,Nagpur,Bakery,,430.0,20.0,0.0,,,21.5,471.5,3.0,4.0,3.0,,Neutral,33.4,0.0,Clear
116968,2023-03-29,22:22:00,27,Delivered,Net Banking,3170.0,Yagnesh Krishnan,Raipur,260.0,Grand Grill,Nagpur,Bakery,,430.0,20.0,0.0,,,21.5,471.5,3.0,4.0,3.0,,Neutral,45.0,30.3,Clear
116969,2024-09-08,06:36:00,45,Delivered,Credit Card,10663.0,Osha Palla,Raipur,559.0,Royal House,Bengaluru,Thai,,303.0,49.0,0.0,,,15.15,367.15,2.0,1.0,3.0,Quality was not up to the mark.,Negative,,,
116970,2023-12-02,04:29:00,38,Delivered,Debit Card,3094.0,Pranav Pillai,Chandigarh,176.0,The Corner,Visakhapatnam,Healthy Food,,399.0,20.0,159.6,ZOM2UW7K,Republic Day Offer,19.95,279.35,3.0,3.0,4.0,,Neutral,16.2,6.0,Rainy
116973,2024-12-08,12:57:00,73,Delivered Late,Net Banking,8871.0,Tristan Palan,Bhubaneswar,547.0,Grand Grill,Guwahati,Bakery,,234.0,49.0,0.0,,,11.7,294.7,3.0,4.0,2.0,Average experience.,Neutral,,,
116975,2024-02-27,16:12:00,32,Delivered,Debit Card,2358.0, Ria Rastogi  ,Guwahati,686.0,Golden Point,Ludhiana,North Indian,,303.0,49.0,151.5,ZOMW4BX8,Mega Cashback Week,15.15,215.65,4.0,4.0,4.0,Amazing experience overall.,Positive,,,
116976,2023-12-10,11:46:00,23,Delivered,UPI,10678.0,Wishi Padmanabhan,Guwahati,1071.0,The Grill,Bhubaneswar,BBQ,,587.0,40.0,0.0,,,29.35,656.35,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,19.9,8.4,Clear
116976,2023-12-10,11:46:00,23,Delivered,UPI,10678.0,Wishi Padmanabhan,Guwahati,1071.0,The Grill,Bhubaneswar,BBQ,,587.0,40.0,0.0,,,29.35,656.35,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,20.2,0.0,Stormy
116977,2023-02-24,18:16:00,26,Delivered,UPI,1078.0,Samuel Dhawan,Raipur,1060.0,Urban House,Bengaluru,Chinese,,462.0,49.0,0.0,,,23.1,534.1,,,,,,,,
116981,2024-04-10,13:27:00,29,Delivered,Net Banking,1066.0,Sachi Virk,Visakhapatnam,1098.0,spicy hub,Kochi,South Indian,,584.0,40.0,0.0,,,29.2,653.2,3.0,4.0,3.0,Delivery was on time but food was mediocre.,Neutral,38.6,0.0,Clear
116982,2023-11-28,16:18:00,32,Delivered,Credit Card,11227.0,Shivani Talwar,Kochi,753.0,Grand Point,Lucknow,Fast Food,,368.0,40.0,0.0,,,18.4,426.4,4.0,5.0,3.0,Delivery partner was very polite.,Positive,,,
116985,2023-12-29,12:50:00,34,Delivered,Cash on Delivery,75.0,Warinder Raju,Coimbatore,1089.0,Curry Cafe,Vadodara,Desserts,,531.0,20.0,0.0,,,26.55,577.55,3.0,3.0,2.0,,Neutral,,,
116986,2023-12-31,20:43:00,25,Delivered,Net Banking,6965.0,Elijah Chokshi,Bhubaneswar,375.0,Curry Hub,Bengaluru,BBQ,,300.0,25.0,0.0,,,15.0,340.0,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,14.4,0.0,Humid
116986,2023-12-31,20:43:00,25,Delivered,Net Banking,6965.0,Elijah Chokshi,Bhubaneswar,375.0,Curry Hub,Bengaluru,BBQ,,300.0,25.0,0.0,,,15.0,340.0,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,15.5,5.3,Humid
116986,2023-12-31,20:43:00,25,Delivered,Net Banking,6965.0,Elijah Chokshi,Bhubaneswar,375.0,Curry Hub,Bengaluru,BBQ,,300.0,25.0,0.0,,,15.0,340.0,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,14.4,3.4,Clear
116986,2023-12-31,20:43:00,25,Delivered,Net Banking,6965.0,Elijah Chokshi,Bhubaneswar,375.0,Curry Hub,Bengaluru,BBQ,,300.0,25.0,0.0,,,15.0,340.0,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,17.0,5.2,Clear
116987,2023-06-11,21:42:00,37,Delivered,Credit Card,1672.0,Nitara Patel,Patna,960.0,Grand Kitchen,Bhopal,Healthy Food,,519.0,30.0,0.0,,,25.95,574.95,,4.0,5.0,Delivery partner was very polite.,Positive,25.7,0.0,Clear
116987,2023-06-11,21:42:00,37,Delivered,Credit Card,1672.0,Nitara Patel,Patna,960.0,Grand Kitchen,Bhopal,Healthy Food,,519.0,30.0,0.0,,,25.95,574.95,,4.0,5.0,Delivery partner was very polite.,Positive,23.8,0.0,Clear
116988,2024-09-23,10:12:00,37,Delivered,Credit Card,10109.0,Vinaya Rattan,Ahmedabad,579.0,Royal House,Coimbatore,Burgers,,301.0,40.0,0.0,,,15.05,356.05,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,26.8,95.7,Stormy
116991,2023-12-26,21:18:00,15,Delivered,Wallet,1691.0,Sarthak Jayaraman,Delhi,992.0,Green House,Delhi,Burgers,,409.0,40.0,0.0,,,20.45,469.45,,2.0,1.0,Very disappointed with the service.,Negative,15.1,0.5,Cloudy
116993,2023-09-11,09:22:00,63,Delivered Late,Debit Card,3643.0,Udarsh Sengupta,Ahmedabad,195.0,Urban Bites,Jaipur,BBQ,,149.0,49.0,74.5,ZOMLQPNW,Summer Splash,7.45,130.95,,4.0,5.0,Best biryani in town!,Positive,22.9,285.4,Cloudy
116995,2023-04-26,13:20:00,38,Delivered,Credit Card,9910.0,Nidra Comar,Bhubaneswar,121.0,Grand Kitchen,Bengaluru,BBQ,,564.0,40.0,0.0,,,28.2,632.2,2.0,3.0,3.0,Wrong item delivered.,Negative,32.0,1.6,Foggy
116997,2024-01-10,17:47:00,41,Delivered,Wallet,6020.0,Eiravati Agrawal,Chennai,570.0,Urban Treats,Bengaluru,Fast Food,,641.0,0.0,320.5,ZOM8FR78,Payday Delight,32.05,352.55,2.0,2.0,3.0,Order was incomplete.,Negative,16.3,1.8,Foggy
116999,2024-07-19,11:46:00,54,Delivered,Debit Card,8399.0,Omaja Bhagat,Bhubaneswar,1005.0,Green House,Mumbai,Thai,,411.0,25.0,0.0,,,20.55,456.55,3.0,4.0,2.0,,Neutral,23.7,0.0,Foggy
117001,2024-11-17,15:42:00,51,Delivered,Net Banking,9775.0,Girish Khosla,Nagpur,350.0,Green Treats,Lucknow,Pizza,,495.0,25.0,247.5,ZOM526H1,Weekend Bonanza,24.75,297.25,2.0,2.0,3.0,Wrong item delivered.,Negative,21.6,29.7,Rainy
117003,2023-01-12,13:44:00,46,Delivered,Debit Card,9345.0,Ishani Mitra,Ludhiana,254.0,Curry Grill,Pune,Healthy Food,,590.0,25.0,0.0,,,29.5,644.5,5.0,4.0,4.0,Great food and fast delivery!,Positive,11.5,3.4,Humid
117004,2023-01-26,13:54:00,32,Delivered,Cash on Delivery,2162.0,Radha Sethi,Nagpur,404.0,Curry Grill,Ahmedabad,Desserts,,688.0,20.0,0.0,,,34.4,742.4,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,12.0,0.0,Cloudy
117005,2024-05-03,15:02:00,41,Delivered,Wallet,2900.0,Tristan Nadkarni,Jaipur,1068.0, Royal Hub  ,Raipur,South Indian,,356.0,30.0,142.4,ZOMQ1RAR,Mega Cashback Week,17.8,261.4,5.0,5.0,5.0,Great food and fast delivery!,Positive,,,
117006,2023-07-01,20:01:00,54,Delivered Late,UPI,10706.0,George Chaudhry,Lucknow,67.0,Tasty Bites,Chandigarh,Chinese,,537.0,49.0,107.4,ZOMXHLJJ,Summer Splash,26.85,505.45,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
117007,2024-02-19,21:11:00,52,Delivered,Debit Card,9372.0, Balvan Divan  ,Jaipur,152.0,Green Treats,Pune,Healthy Food,,173.0,20.0,69.2,ZOMDBULB,Great Indian Food Fest,8.65,132.45,2.0,2.0,2.0,Wrong item delivered.,Negative,21.6,1.5,Foggy
117011,2024-09-13,21:28:00,8,Delivered,Cash on Delivery,5084.0,Caleb Ramachandran,Visakhapatnam,175.0,Tasty Bites,Kochi,Burgers,,363.0,30.0,0.0,,,18.15,411.15,5.0,4.0,4.0,Best biryani in town!,Positive,20.6,66.4,Clear
117011,2024-09-13,21:28:00,8,Delivered,Cash on Delivery,5084.0,Caleb Ramachandran,Visakhapatnam,175.0,Tasty Bites,Kochi,Burgers,,363.0,30.0,0.0,,,18.15,411.15,5.0,4.0,4.0,Best biryani in town!,Positive,35.4,0.0,Clear
117011,2024-09-13,21:28:00,8,Delivered,Cash on Delivery,5084.0,Caleb Ramachandran,Visakhapatnam,175.0,Tasty Bites,Kochi,Burgers,,363.0,30.0,0.0,,,18.15,411.15,5.0,4.0,4.0,Best biryani in town!,Positive,27.3,35.2,Clear
117012,2023-09-19,02:53:00,29,Delivered,Credit Card,2240.0,Tanay Karpe,Nashik,162.0,royal cafe,Chandigarh,Pizza,,448.0,40.0,0.0,,,22.4,510.4,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,30.5,22.2,Cloudy
117012,2023-09-19,02:53:00,29,Delivered,Credit Card,2240.0,Tanay Karpe,Nashik,162.0,royal cafe,Chandigarh,Pizza,,448.0,40.0,0.0,,,22.4,510.4,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,32.7,11.3,Humid
117014,2023-12-25,14:06:00,63,Delivered Late,Cash on Delivery,4972.0,Tanish Kohli,Nagpur,848.0,Tasty Diner,Coimbatore,Fast Food,,318.0,20.0,0.0,,,15.9,353.9,3.0,4.0,2.0,,Neutral,12.2,17.1,Rainy
117014,2023-12-25,14:06:00,63,Delivered Late,Cash on Delivery,4972.0,Tanish Kohli,Nagpur,848.0,Tasty Diner,Coimbatore,Fast Food,,318.0,20.0,0.0,,,15.9,353.9,3.0,4.0,2.0,,Neutral,20.8,0.0,Humid
117015,2024-12-23,09:00:00,44,Delivered,Credit Card,2138.0,Lakshit Dubey,Mumbai,428.0,Spicy Diner,Coimbatore,Continental,,196.0,20.0,29.4,ZOMKHWCU,Republic Day Offer,9.8,196.4,,,,,,18.8,1.0,Humid
117015,2024-12-23,09:00:00,44,Delivered,Credit Card,2138.0,Lakshit Dubey,Mumbai,428.0,Spicy Diner,Coimbatore,Continental,,196.0,20.0,29.4,ZOMKHWCU,Republic Day Offer,9.8,196.4,,,,,,17.4,1.1,Clear
117015,2024-12-23,09:00:00,44,Delivered,Credit Card,2138.0,Lakshit Dubey,Mumbai,428.0,Spicy Diner,Coimbatore,Continental,,196.0,20.0,29.4,ZOMKHWCU,Republic Day Offer,9.8,196.4,,,,,,20.8,1.6,Clear
117017,2024-11-01,13:29:00,17,Delivered,Net Banking,11324.0,Ethan Sandal,Chandigarh,,,,,,155.0,40.0,0.0,,,7.75,202.75,,,,,,,,
117018,2024-01-06,14:50:00,53,Delivered Late,Debit Card,4960.0,Arin Shanker,Indore,33.0,Urban Diner,Pune,Desserts,,471.0,49.0,0.0,,,23.55,543.55,3.0,3.0,4.0,,Neutral,,,
117019,2024-07-05,19:39:00,25,Delivered,Cash on Delivery,985.0,NILIMA GERA,Chennai,902.0,The House,Jaipur,Burgers,,682.0,20.0,204.6,ZOMLGCHU,Mega Cashback Week,34.1,531.5,5.0,4.0,5.0,Great food and fast delivery!,Positive,,,
117024,2023-12-13,19:15:00,47,Delivered,UPI,10127.0,Girish Dugal,Jaipur,405.0,Royal Corner,Pune,South Indian,,539.0,20.0,107.8,ZOMCFRDY,Summer Splash,26.95,478.15,5.0,5.0,5.0,Great food and fast delivery!,Positive,,,
117025,2024-12-26,18:08:00,29,Delivered,UPI,9761.0,Victor Chawla,Kolkata,565.0,Grand Hub,Vadodara,Fast Food,,289.0,0.0,0.0,,,14.45,303.45,2.0,2.0,1.0,Food arrived cold and late.,Negative,,,
117027,2023-03-02,12:27:00,74,Delivered Late,Cash on Delivery,9017.0,William Wali,Kochi,251.0,Green Hub,Mumbai,Chinese,,391.0,0.0,0.0,,,19.55,410.55,2.0,3.0,2.0,Very disappointed with the service.,Negative,37.0,1.9,Cloudy
117027,2023-03-02,12:27:00,74,Delivered Late,Cash on Delivery,9017.0,William Wali,Kochi,251.0,Green Hub,Mumbai,Chinese,,391.0,0.0,0.0,,,19.55,410.55,2.0,3.0,2.0,Very disappointed with the service.,Negative,27.2,0.0,Humid
117029,2024-12-07,14:22:00,30,Delivered,Debit Card,8512.0,Hema Misra,Visakhapatnam,452.0,Tasty Hub,Chandigarh,Italian,,106.0,40.0,26.5,ZOMVSK3K,Summer Splash,5.3,124.8,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,,,
117030,2023-12-25,21:43:00,25,Delivered,Debit Card,6976.0,Faqid Gola,Jaipur,850.0,Grand Corner,Guwahati,Mexican,,290.0,20.0,116.0,ZOMYYWW9,Festive Feast,14.5,208.5,4.0,3.0,4.0,Best biryani in town!,Positive,,,
117032,2024-06-24,10:30:00,29,Delivered,UPI,5077.0,Ekanta Radhakrishnan,Patna,920.0,Urban Kitchen,Kochi,Italian,,132.0,25.0,66.0,ZOMS8P21,App Exclusive Deal,6.6,97.6,5.0,4.0,5.0,Best biryani in town!,Positive,24.3,21.0,Humid
117034,2024-07-18,04:02:00,38,Delivered,Cash on Delivery,2664.0,Gaurang Dhawan,Raipur,78.0,Blue Treats,Pune,Biryani,,353.0,20.0,0.0,,,17.65,390.65,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,32.7,87.4,Cloudy
117035,2024-07-16,20:20:00,39,Delivered,Debit Card,9866.0,ATI CHAND,Nashik,1034.0,Royal Point,Chennai,Fast Food,,187.0,30.0,0.0,,,9.35,226.35,5.0,4.0,4.0,"Loved the taste, will order again.",Positive,,,
117036,2023-02-23,14:46:00,43,Delivered,Net Banking,11782.0,Abhimanyu Dugar,Bengaluru,125.0,Grand Bites,Visakhapatnam,Mexican,,330.0,20.0,0.0,,,16.5,366.5,5.0,4.0,4.0,"Loved the taste, will order again.",Positive,,,
117040,2023-06-24,14:05:00,39,Delivered,Credit Card,6661.0,Isaiah Tailor,Jaipur,1128.0,Curry Point,Visakhapatnam,Seafood,,265.0,0.0,66.25,ZOM7HWRZ,Payday Delight,13.25,212.0,2.0,3.0,3.0,Delivery took way too long.,Negative,25.7,57.6,Clear
117042,2023-06-10,23:51:00,29,Delivered,Cash on Delivery,553.0,Faras Kapur,Bhopal,703.0,GREEN CAFE,Mumbai,North Indian,,473.0,25.0,94.6,ZOMVX6UU,Summer Splash,23.65,427.05,5.0,5.0,4.0,Best biryani in town!,Positive,,,
117043,2024-08-31,13:21:00,12,Delivered,Net Banking,2459.0,Sachi Sethi,Coimbatore,1072.0,Golden Grill,Nagpur,Thai,,283.0,25.0,84.9,ZOMU4HH3,Republic Day Offer,14.15,237.25,2.0,1.0,1.0,Order was incomplete.,Negative,26.7,0.0,Humid
117046,2023-07-03,08:52:00,30,Delivered,Debit Card,8713.0,Vrishti Baria,Nagpur,161.0,Royal Treats,Kolkata,North Indian,,540.0,25.0,54.0,ZOM8PC7U,Summer Splash,27.0,538.0,4.0,3.0,5.0,Amazing experience overall.,Positive,,,
117047,2023-03-19,17:20:00,26,Delivered,Net Banking,4023.0,Girik Bera,Lucknow,989.0,Golden Diner,Guwahati,South Indian,,394.0,20.0,0.0,,,19.7,433.7,2.0,3.0,2.0,Delivery took way too long.,Negative,,,
117048,2023-08-31,09:09:00,50,Delivered,UPI,9247.0,Dalbir Kala,Patna,,,,,,97.0,0.0,0.0,,,4.85,101.85,3.0,2.0,4.0,"Food was okay, nothing special.",Neutral,,,
117051,2023-12-15,21:39:00,31,Delivered,Debit Card,10273.0,Yashvi Sodhi,Coimbatore,174.0,Urban Cafe,Visakhapatnam,Sushi,,519.0,40.0,0.0,,,25.95,584.95,3.0,4.0,3.0,,Neutral,,,
117053,2023-12-25,09:51:00,37,Delivered,Credit Card,1199.0,Ayushman Rajagopalan,Guwahati,316.0,Golden Hub,Bhubaneswar,North Indian,,508.0,25.0,0.0,,,25.4,558.4,3.0,4.0,2.0,"Food was okay, nothing special.",Neutral,15.5,0.0,Clear
117054,2024-01-27,19:42:00,76,Delivered Late,Net Banking,8835.0,Sai Badami,Ludhiana,587.0,Spicy House,Bengaluru,Desserts,,400.0,49.0,0.0,,,20.0,469.0,2.0,2.0,2.0,Wrong item delivered.,Negative,20.5,0.0,Clear
117054,2024-01-27,19:42:00,76,Delivered Late,Net Banking,8835.0,Sai Badami,Ludhiana,587.0,Spicy House,Bengaluru,Desserts,,400.0,49.0,0.0,,,20.0,469.0,2.0,2.0,2.0,Wrong item delivered.,Negative,21.6,0.0,Foggy
117055,2023-04-29,20:40:00,30,Delivered,UPI,6777.0,Hamsini Kala,Coimbatore,207.0,Grand Cafe,Mumbai,Biryani,,773.0,20.0,0.0,,,38.65,831.65,4.0,3.0,5.0,Delivery partner was very polite.,Positive,39.6,1.3,Humid
117055,2023-04-29,20:40:00,30,Delivered,UPI,6777.0,Hamsini Kala,Coimbatore,207.0,Grand Cafe,Mumbai,Biryani,,773.0,20.0,0.0,,,38.65,831.65,4.0,3.0,5.0,Delivery partner was very polite.,Positive,27.2,,Clear
117055,2023-04-29,20:40:00,30,Delivered,UPI,6777.0,Hamsini Kala,Coimbatore,207.0,Grand Cafe,Mumbai,Biryani,,773.0,20.0,0.0,,,38.65,831.65,4.0,3.0,5.0,Delivery partner was very polite.,Positive,36.8,0.0,Humid
117056,2023-06-27,07:39:00,33,Delivered,Net Banking,1101.0,Om Mital,Hyderabad,520.0,Green House,Vadodara,Burgers,,140.0,20.0,0.0,,,7.0,167.0,5.0,4.0,5.0,Delivery partner was very polite.,Positive,,,
117057,2023-07-06,18:27:00,19,Delivered,Cash on Delivery,8646.0,Ayushman Sunder,Raipur,979.0,Grand Point,Jaipur,Chinese,,509.0,49.0,0.0,,,25.45,583.45,,,,,,31.5,21.9,Foggy
117058,2024-10-02,07:21:00,29,Delivered,UPI,4021.0,Anya Kibe,Delhi,372.0,Curry Kitchen,Coimbatore,Street Food,,204.0,49.0,81.6,ZOMX3S3A,Mega Cashback Week,10.2,181.6,2.0,2.0,2.0,Wrong item delivered.,Negative,24.0,7.2,Rainy
117058,2024-10-02,07:21:00,29,Delivered,UPI,4021.0,Anya Kibe,Delhi,372.0,Curry Kitchen,Coimbatore,Street Food,,204.0,49.0,81.6,ZOMX3S3A,Mega Cashback Week,10.2,181.6,2.0,2.0,2.0,Wrong item delivered.,Negative,29.6,4.3,Cloudy
117059,2024-12-04,08:48:00,73,Delivered Late,Net Banking,9425.0,Mohini Butala,Coimbatore,,,,,,236.0,40.0,23.6,ZOMGYKCZ,Monsoon Munchies,11.8,264.2,2.0,1.0,3.0,Very disappointed with the service.,Negative,,,
117060,2023-04-03,04:03:00,22,Delivered,Wallet,5258.0,Jatin Hari,Chennai,,,,,,251.0,30.0,0.0,,,12.55,293.55,3.0,3.0,4.0,Average experience.,Neutral,,,
117061,2023-07-14,19:12:00,28,Delivered,Debit Card,8174.0,Lucky Mand,Pune,769.0,Tasty Diner,Coimbatore,South Indian,,540.0,49.0,0.0,,,27.0,616.0,3.0,4.0,4.0,Average experience.,Neutral,,,
